character,displayName,key,frame,isAttack,widthRatio,heightRatio,bodyWidthRatio,bodyHeightRatio,bodyFootGapRatio,expectedWidthRatio,expectedWidthLabel,areaRatio,bodyAreaRatio,scaleWidth,scaleHeight,scaleSource,sameSourceScaleUses,reasons
taikoubou,Taikoubou,chargeKi,60,false,1.05,1.05,1.05,1.05,0.062,1.05,idleW,1.103,1.103,1.05,1.05,frame,chargeKi:1.05/1.05,feet-above-ground:0.06
taikoubou,Taikoubou,cmd:1+3,83,true,1.677,0.95,1.677,0.95,0,1.677,idleW,1.593,1.593,0.95,0.95,frame,cmd:1+3:0.95/0.95,below-blue:0.95h|too-wide:1.68x-idleW|high-area:1.59
taikoubou,Taikoubou,cmd:1+4,87,true,0.94,0.94,0.94,0.94,0,0.94,idleW,0.884,0.884,0.94,0.94,frame,cmd:1+4:0.94/0.94,below-blue:0.94h
taikoubou,Taikoubou,cmd:1+4,89,true,0.94,0.94,0.94,0.94,0,0.94,idleW,0.884,0.884,0.94,0.94,frame,cmd:1+4:0.94/0.94,below-blue:0.94h
taikoubou,Taikoubou,cmd:2+3,94,true,0.96,0.96,0.96,0.96,0.014,0.96,idleW,0.922,0.922,0.96,0.96,frame,cmd:2+3:0.96/0.96,below-blue:0.96h
taikoubou,Taikoubou,cmd:2+4,99,true,0.94,0.94,0.94,0.94,0,0.94,idleW,0.884,0.884,0.94,0.94,frame,cmd:2+4:0.94/0.94,below-blue:0.94h
taikoubou,Taikoubou,cmd:2+4,101,true,0.94,0.94,0.94,0.94,0,0.94,idleW,0.884,0.884,0.94,0.94,frame,cmd:2+4:0.94/0.94,below-blue:0.94h
taikoubou,Taikoubou,cmd:d/f+2,174,true,1.44,1,1.44,1,0,1.44,idleW,1.44,1.44,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:d/f+2,175,true,1.548,1,1.548,1,0,1.548,idleW,1.548,1.548,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,high-area:1.55|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:d/f+2,176,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:0.96/0.96|jabright:0.96/0.96,seq-area-low:0.41|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:d/f+2,177,true,1.36,1,1.36,1,0,1.36,idleW,1.36,1.36,1,1,default,jableft:0.98/0.98|jabright:0.98/0.98,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:d/f+2,178,true,2.038,1,2.038,1,0.019,2.038,idleW,2.038,2.038,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,too-wide:2.04x-idleW|high-area:2.04|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:d/f+2,179,true,1.38,1,1.38,1,0,1.38,idleW,1.38,1.38,1,1,default,jabright:0.97/0.97|win:0.83/0.97,same-source-scaled:jabright/win|same-source-scale-diff:0.14
taikoubou,Taikoubou,cmd:d+1,174,true,1.44,1,1.44,1,0,1.44,idleW,1.44,1.44,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:d+1,175,true,1.548,1,1.548,1,0,1.548,idleW,1.548,1.548,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,high-area:1.55|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:d+1,176,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:0.96/0.96|jabright:0.96/0.96,seq-area-low:0.44|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:d+1,177,true,1.36,1,1.36,1,0,1.36,idleW,1.36,1.36,1,1,default,jableft:0.98/0.98|jabright:0.98/0.98,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:d+1,178,true,2.038,1,2.038,1,0.019,2.038,idleW,2.038,2.038,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,too-wide:2.04x-idleW|high-area:2.04|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:f+1,174,true,1.44,1,1.44,1,0,1.44,idleW,1.44,1.44,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:f+1,175,true,1.548,1,1.548,1,0,1.548,idleW,1.548,1.548,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,high-area:1.55|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:f+1,176,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:0.96/0.96|jabright:0.96/0.96,seq-area-low:0.44|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:f+1,177,true,1.36,1,1.36,1,0,1.36,idleW,1.36,1.36,1,1,default,jableft:0.98/0.98|jabright:0.98/0.98,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:f+1,178,true,2.038,1,2.038,1,0.019,2.038,idleW,2.038,2.038,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,too-wide:2.04x-idleW|high-area:2.04|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:f+2,174,true,1.44,1,1.44,1,0,1.44,idleW,1.44,1.44,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:f+2,175,true,1.548,1,1.548,1,0,1.548,idleW,1.548,1.548,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,high-area:1.55|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:f+2,176,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:0.96/0.96|jabright:0.96/0.96,seq-area-low:0.41|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:f+2,177,true,1.36,1,1.36,1,0,1.36,idleW,1.36,1.36,1,1,default,jableft:0.98/0.98|jabright:0.98/0.98,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:f+2,178,true,2.038,1,2.038,1,0.019,2.038,idleW,2.038,2.038,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,too-wide:2.04x-idleW|high-area:2.04|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:f+2,179,true,1.38,1,1.38,1,0,1.38,idleW,1.38,1.38,1,1,default,jabright:0.97/0.97|win:0.83/0.97,same-source-scaled:jabright/win|same-source-scale-diff:0.14
taikoubou,Taikoubou,cmd:FC+1,174,true,1.44,1,1.44,1,0,1.44,idleW,1.44,1.44,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:FC+1,175,true,1.548,1,1.548,1,0,1.548,idleW,1.548,1.548,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,high-area:1.55|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:FC+1,176,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:0.96/0.96|jabright:0.96/0.96,seq-area-low:0.44|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:FC+1,177,true,1.36,1,1.36,1,0,1.36,idleW,1.36,1.36,1,1,default,jableft:0.98/0.98|jabright:0.98/0.98,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:FC+1,178,true,2.038,1,2.038,1,0.019,2.038,idleW,2.038,2.038,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,too-wide:2.04x-idleW|high-area:2.04|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:FC+2,174,true,1.44,1,1.44,1,0,1.44,idleW,1.44,1.44,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:FC+2,175,true,1.548,1,1.548,1,0,1.548,idleW,1.548,1.548,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,high-area:1.55|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:FC+2,176,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:0.96/0.96|jabright:0.96/0.96,seq-area-low:0.41|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:FC+2,177,true,1.36,1,1.36,1,0,1.36,idleW,1.36,1.36,1,1,default,jableft:0.98/0.98|jabright:0.98/0.98,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:FC+2,178,true,2.038,1,2.038,1,0.019,2.038,idleW,2.038,2.038,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,too-wide:2.04x-idleW|high-area:2.04|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:FC+2,179,true,1.38,1,1.38,1,0,1.38,idleW,1.38,1.38,1,1,default,jabright:0.97/0.97|win:0.83/0.97,same-source-scaled:jabright/win|same-source-scale-diff:0.14
taikoubou,Taikoubou,cmd:O+1,174,true,1.44,1,1.44,1,0,1.44,idleW,1.44,1.44,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:O+1,175,true,1.548,1,1.548,1,0,1.548,idleW,1.548,1.548,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,high-area:1.55|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:O+1,176,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:0.96/0.96|jabright:0.96/0.96,seq-area-low:0.44|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:O+1,177,true,1.36,1,1.36,1,0,1.36,idleW,1.36,1.36,1,1,default,jableft:0.98/0.98|jabright:0.98/0.98,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:O+1,178,true,2.038,1,2.038,1,0.019,2.038,idleW,2.038,2.038,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,too-wide:2.04x-idleW|high-area:2.04|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:qcf+1,174,true,1.44,1,1.44,1,0,1.44,idleW,1.44,1.44,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:qcf+1,175,true,1.548,1,1.548,1,0,1.548,idleW,1.548,1.548,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,high-area:1.55|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:qcf+1,176,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:0.96/0.96|jabright:0.96/0.96,seq-area-low:0.44|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:qcf+1,177,true,1.36,1,1.36,1,0,1.36,idleW,1.36,1.36,1,1,default,jableft:0.98/0.98|jabright:0.98/0.98,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:qcf+1,178,true,2.038,1,2.038,1,0.019,2.038,idleW,2.038,2.038,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,too-wide:2.04x-idleW|high-area:2.04|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:WS+2,174,true,1.44,1,1.44,1,0,1.44,idleW,1.44,1.44,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:WS+2,175,true,1.548,1,1.548,1,0,1.548,idleW,1.548,1.548,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,high-area:1.55|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:WS+2,176,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:0.96/0.96|jabright:0.96/0.96,seq-area-low:0.41|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:WS+2,177,true,1.36,1,1.36,1,0,1.36,idleW,1.36,1.36,1,1,default,jableft:0.98/0.98|jabright:0.98/0.98,same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:WS+2,178,true,2.038,1,2.038,1,0.019,2.038,idleW,2.038,2.038,1,1,default,jableft:0.95/0.95|jabright:0.95/0.95,too-wide:2.04x-idleW|high-area:2.04|same-source-scaled:jableft/jabright
taikoubou,Taikoubou,cmd:WS+2,179,true,1.38,1,1.38,1,0,1.38,idleW,1.38,1.38,1,1,default,jabright:0.97/0.97|win:0.83/0.97,same-source-scaled:jabright/win|same-source-scale-diff:0.14
taikoubou,Taikoubou,getupStand,32,false,1.665,0.52,1.665,0.52,0.072,1.094,idleH,0.866,0.866,0.52,0.52,frame,knockdown:0.52/0.52|getupStand:0.52/0.52|sprint:0.6/0.74,below-blue:0.52h|body-below:0.52h|seq-height-dip:0.50|seq-body-dip:0.50|same-source-scale-diff:0.22
taikoubou,Taikoubou,getupStand,33,false,1.77,0.48,1.77,0.48,0.074,1.164,idleH,0.85,0.85,0.48,0.48,frame,knockdown:0.48/0.48|getupStand:0.48/0.48|sprint:0.55/0.8,below-blue:0.48h|body-below:0.48h|seq-height-dip:0.54|seq-body-dip:0.54|same-source-scale-diff:0.32
taikoubou,Taikoubou,getupStand,34,false,1.691,0.51,1.691,0.51,0.073,1.112,idleH,0.862,0.862,0.51,0.51,frame,knockdown:0.51/0.51|getupStand:0.51/0.51|sprint:0.58/0.74,below-blue:0.51h|body-below:0.51h|seq-height-dip:0.51|seq-body-dip:0.51|same-source-scale-diff:0.23
taikoubou,Taikoubou,getupStand,35,false,1.625,0.42,1.625,0.42,0.035,1.068,idleH,0.682,0.682,0.42,0.42,frame,knockdown:0.42/0.42|getupStand:0.42/0.42|sprint:0.49/0.8,below-blue:0.42h|body-below:0.42h|low-area:0.68|seq-height-dip:0.60|seq-body-dip:0.60|same-source-scale-diff:0.38
taikoubou,Taikoubou,getupStand,53,false,0.92,0.92,0.92,0.92,0.026,0.605,idleH,0.846,0.846,0.92,0.92,frame,getupStand:0.92/0.92,below-blue:0.92h|body-below:0.92h|too-narrow:0.60x-idleH|seq-height-dip:0.10|seq-body-dip:0.10
taikoubou,Taikoubou,getupStand,54,false,0.92,0.92,0.92,0.92,0.024,0.605,idleH,0.846,0.846,0.92,0.92,frame,getupStand:0.92/0.92,below-blue:0.92h|body-below:0.92h|too-narrow:0.60x-idleH|seq-height-dip:0.10|seq-body-dip:0.10
taikoubou,Taikoubou,getupStand,55,false,1.11,1.11,1.11,1.11,0,0.73,idleH,1.232,1.232,1.11,1.11,frame,getupStand:1.11/1.11,above-blue:1.11h|too-narrow:0.73x-idleH
taikoubou,Taikoubou,getupStand,56,false,1.03,1.03,1.03,1.03,0,0.677,idleH,1.061,1.061,1.03,1.03,frame,getupStand:1.03/1.03,too-narrow:0.68x-idleH
taikoubou,Taikoubou,getupStand,57,false,1.02,1.02,1.02,1.02,0,0.67,idleH,1.04,1.04,1.02,1.02,frame,getupStand:1.02/1.02|chargeKi:1.02/1.02,too-narrow:0.67x-idleH
taikoubou,Taikoubou,hitLight,26,false,0.9,0.9,0.9,0.9,0.016,0.9,idleW,0.81,0.81,0.9,0.9,frame,hitLight:0.9/0.9,below-blue:0.90h|body-below:0.90h
taikoubou,Taikoubou,jableft,174,true,1.368,0.95,1.368,0.95,0,1.368,idleW,1.299,1.299,0.95,0.95,frame,jableft:0.95/0.95|jabright:0.95/0.95,below-blue:0.95h
taikoubou,Taikoubou,jableft,175,true,1.471,0.95,1.471,0.95,0,1.471,idleW,1.397,1.397,0.95,0.95,frame,jableft:0.95/0.95|jabright:0.95/0.95,below-blue:0.95h
taikoubou,Taikoubou,jableft,176,true,0.96,0.96,0.96,0.96,0,0.96,idleW,0.922,0.922,0.96,0.96,frame,jableft:0.96/0.96|jabright:0.96/0.96,below-blue:0.96h|seq-area-low:0.38
taikoubou,Taikoubou,jableft,178,true,1.936,0.95,1.936,0.95,0.018,1.936,idleW,1.839,1.839,0.95,0.95,frame,jableft:0.95/0.95|jabright:0.95/0.95,below-blue:0.95h|too-wide:1.94x-idleW|high-area:1.84
taikoubou,Taikoubou,jabright,174,true,1.368,0.95,1.368,0.95,0,1.368,idleW,1.299,1.299,0.95,0.95,frame,jableft:0.95/0.95|jabright:0.95/0.95,below-blue:0.95h
taikoubou,Taikoubou,jabright,175,true,1.471,0.95,1.471,0.95,0,1.471,idleW,1.397,1.397,0.95,0.95,frame,jableft:0.95/0.95|jabright:0.95/0.95,below-blue:0.95h
taikoubou,Taikoubou,jabright,176,true,0.96,0.96,0.96,0.96,0,0.96,idleW,0.922,0.922,0.96,0.96,frame,jableft:0.96/0.96|jabright:0.96/0.96,below-blue:0.96h|seq-area-low:0.38
taikoubou,Taikoubou,jabright,178,true,1.936,0.95,1.936,0.95,0.018,1.936,idleW,1.839,1.839,0.95,0.95,frame,jableft:0.95/0.95|jabright:0.95/0.95,below-blue:0.95h|too-wide:1.94x-idleW|high-area:1.84
taikoubou,Taikoubou,jabright,179,true,1.339,0.97,1.339,0.97,0,1.339,idleW,1.299,1.299,0.97,0.97,frame,jabright:0.97/0.97|win:0.83/0.97,same-source-scale-diff:0.14
taikoubou,Taikoubou,juggle,29,false,1.05,1.05,1.05,1.05,0.077,0.69,idleH,1.102,1.102,1.05,1.05,frame,juggle:1.05/1.05,too-narrow:0.69x-idleH
taikoubou,Taikoubou,juggle,30,false,1.384,0.91,1.384,0.91,0,0.91,idleH,1.26,1.26,0.91,0.91,frame,sprint:0.86/0.86|juggle:0.91/0.91,below-blue:0.91h|body-below:0.91h|same-source-scale-diff:0.05
taikoubou,Taikoubou,jump,19,false,0.89,0.89,0.89,0.89,0.134,0.89,idleW,0.792,0.792,0.89,0.89,frame,jump:0.89/0.89,below-blue:0.89h|body-below:0.89h
taikoubou,Taikoubou,jump,20,false,0.89,0.89,0.89,0.89,0.138,0.89,idleW,0.792,0.792,0.89,0.89,frame,jump:0.89/0.89,below-blue:0.89h|body-below:0.89h
taikoubou,Taikoubou,knockdown,32,false,1.665,0.52,1.665,0.52,0.072,1.094,idleH,0.866,0.866,0.52,0.52,frame,knockdown:0.52/0.52|getupStand:0.52/0.52|sprint:0.6/0.74,below-blue:0.52h|body-below:0.52h|same-source-scale-diff:0.22
taikoubou,Taikoubou,knockdown,33,false,1.77,0.48,1.77,0.48,0.074,1.164,idleH,0.85,0.85,0.48,0.48,frame,knockdown:0.48/0.48|getupStand:0.48/0.48|sprint:0.55/0.8,below-blue:0.48h|body-below:0.48h|same-source-scale-diff:0.32
taikoubou,Taikoubou,knockdown,34,false,1.691,0.51,1.691,0.51,0.073,1.112,idleH,0.862,0.862,0.51,0.51,frame,knockdown:0.51/0.51|getupStand:0.51/0.51|sprint:0.58/0.74,below-blue:0.51h|body-below:0.51h|same-source-scale-diff:0.23
taikoubou,Taikoubou,knockdown,35,false,1.625,0.42,1.625,0.42,0.035,1.068,idleH,0.682,0.682,0.42,0.42,frame,knockdown:0.42/0.42|getupStand:0.42/0.42|sprint:0.49/0.8,below-blue:0.42h|body-below:0.42h|low-area:0.68|same-source-scale-diff:0.38
taikoubou,Taikoubou,lose,31,false,1.497,0.25,1.497,0.25,0.017,0.984,idleH,0.374,0.374,0.25,0.25,frame,sprint:0.32/0.8|lose:0.25/0.25,below-blue:0.25h|body-below:0.25h|low-area:0.37|same-source-scale-diff:0.55
taikoubou,Taikoubou,sidestepLeft,24,false,0.96,0.96,0.96,0.96,0.055,0.96,idleW,0.922,0.922,0.96,0.96,frame,sidestepLeft:0.96/0.96|sidestepRight:0.96/0.96,below-blue:0.96h|feet-above-ground:0.06
taikoubou,Taikoubou,sidestepRight,24,false,0.96,0.96,0.96,0.96,0.055,0.96,idleW,0.922,0.922,0.96,0.96,frame,sidestepLeft:0.96/0.96|sidestepRight:0.96/0.96,below-blue:0.96h|feet-above-ground:0.06
taikoubou,Taikoubou,sprint,12,false,1,1,1,1,0.085,1,idleW,1,1,1,1,default,,feet-above-ground:0.09
taikoubou,Taikoubou,sprint,13,false,1,1,1,1,0.085,1,idleW,1,1,1,1,default,,feet-above-ground:0.09
taikoubou,Taikoubou,walkBack,14,false,0.96,0.96,0.96,0.96,0,0.96,idleW,0.922,0.922,0.96,0.96,frame,walkBack:0.96/0.96,below-blue:0.96h
taikoubou,Taikoubou,walkForward,5,false,0.97,0.97,0.97,0.97,0.062,0.97,idleW,0.941,0.941,0.97,0.97,frame,walkForward:0.97/0.97,feet-above-ground:0.06
taikoubou,Taikoubou,walkForward,9,false,0.93,0.93,0.93,0.93,0.076,0.93,idleW,0.865,0.865,0.93,0.93,frame,walkForward:0.93/0.93,below-blue:0.93h|feet-above-ground:0.08
taikoubou,Taikoubou,walkForward,10,false,0.95,0.95,0.95,0.95,0,0.95,idleW,0.902,0.902,0.95,0.95,frame,walkForward:0.95/0.95,below-blue:0.95h
taikoubou,Taikoubou,win,179,false,1.146,0.97,1.146,0.97,0,1.146,idleW,1.111,1.111,0.83,0.97,frame,jabright:0.97/0.97|win:0.83/0.97,same-source-scale-diff:0.14
toshiro-hitsugaya,Tōshirō Hitsugaya,chargeKi,61,false,0.98,0.98,0.98,0.98,0.02,0.98,idleW,0.96,0.96,0.98,0.98,frame,chargeKi:0.98/0.98,seq-height-dip:0.09
toshiro-hitsugaya,Tōshirō Hitsugaya,chargeKi,65,false,1.09,1.09,1.09,1.09,0,1.09,idleW,1.188,1.188,1.09,1.09,frame,chargeKi:1.09/1.09,above-blue:1.09h
toshiro-hitsugaya,Tōshirō Hitsugaya,chargeKi,67,false,1.08,1.08,1.08,1.08,0,1.08,idleW,1.166,1.166,1.08,1.08,frame,chargeKi:1.08/1.08,above-blue:1.08h
toshiro-hitsugaya,Tōshirō Hitsugaya,chargeKi,68,false,1.1,1.1,1.1,1.1,0,1.1,idleW,1.21,1.21,1.1,1.1,frame,chargeKi:1.1/1.1,above-blue:1.10h
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:1+3,215,true,1.543,0.95,1.543,0.95,0.021,1.543,idleW,1.465,1.465,0.95,0.95,frame,cmd:1+3:0.95/0.95,below-blue:0.95h|high-area:1.47
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:1+3,216,true,1.509,0.95,1.509,0.95,0.021,1.509,idleW,1.434,1.434,0.95,0.95,frame,cmd:1+3:0.95/0.95,below-blue:0.95h
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:1+3,217,true,1.632,0.95,1.632,0.95,0.068,1.632,idleW,1.55,1.55,0.95,0.95,frame,cmd:1+3:0.95/0.95,below-blue:0.95h|too-wide:1.63x-idleW|high-area:1.55|feet-above-ground:0.07
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:1+3,218,true,1.594,0.95,1.594,0.95,0.066,1.594,idleW,1.514,1.514,0.95,0.95,frame,cmd:1+3:0.95/0.95,below-blue:0.95h|too-wide:1.59x-idleW|high-area:1.51|feet-above-ground:0.07
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:1+3,219,true,2.305,1.02,2.305,1.02,0.06,2.305,idleW,2.351,2.351,1.02,1.02,frame,cmd:1+3:1.02/1.02,too-wide:2.30x-idleW|high-area:2.35|feet-above-ground:0.06
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:2+3,188,true,0.95,0.95,0.95,0.95,0.016,0.95,idleW,0.902,0.902,0.95,0.95,frame,cmd:2+3:0.95/0.95,below-blue:0.95h
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:2+3,189,true,0.95,0.95,0.95,0.95,0.02,0.95,idleW,0.903,0.903,0.95,0.95,frame,cmd:2+3:0.95/0.95,below-blue:0.95h
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:2+3,190,true,0.95,0.95,0.95,0.95,0.019,0.95,idleW,0.903,0.903,0.95,0.95,frame,cmd:2+3:0.95/0.95,below-blue:0.95h
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:2+3,193,true,0.94,0.94,0.94,0.94,0,0.94,idleW,0.884,0.884,0.94,0.94,frame,cmd:2+3:0.94/0.94,below-blue:0.94h
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:2+4,126,true,1.1,1.1,1.1,1.1,0.057,1.1,idleW,1.21,1.21,1.1,1.1,frame,cmd:2+4:1.1/1.1,above-blue:1.10h|feet-above-ground:0.06
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:2+4,127,true,1.05,1.05,1.05,1.05,0.091,1.05,idleW,1.102,1.102,1.05,1.05,frame,cmd:2+4:1.05/1.05,feet-above-ground:0.09
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:2+4,128,true,1.05,1.05,1.05,1.05,0.079,1.05,idleW,1.102,1.102,1.05,1.05,frame,cmd:2+4:1.05/1.05,feet-above-ground:0.08
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:3+4,107,true,1.276,0.96,1.276,0.96,0.045,1.276,idleW,1.225,1.225,0.96,0.96,frame,cmd:3+4:0.96/0.96,below-blue:0.96h
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:3+4,108,true,1.324,0.98,1.324,0.98,0.068,1.324,idleW,1.297,1.297,0.98,0.98,frame,cmd:3+4:0.98/0.98,feet-above-ground:0.07
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d/f+2,142,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:1.1/1.1|jabright:1.1/1.1,same-source-scaled:jableft/jabright
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d/f+2,143,true,1,1,1,1,0.023,1,idleW,1,1,1,1,default,jableft:1.01/1.01|jabright:1.01/1.01,same-source-scaled:jableft/jabright
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d/f+2,144,true,1,1,1,1,0.07,1,idleW,1,1,1,1,default,jabright:1.03/1.03,feet-above-ground:0.07|same-source-scaled:jabright
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d/f+2,145,true,1,1,1,1,0.172,1,idleW,1,1,1,1,default,jabright:0.99/0.99,feet-above-ground:0.17|same-source-scaled:jabright
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d/f+2,146,true,1,1,1,1,0.091,1,idleW,1,1,1,1,default,jabright:0.95/0.95,feet-above-ground:0.09|same-source-scaled:jabright
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d/f+2,147,true,1,1,1,1,0.039,1,idleW,1,1,1,1,default,jabright:0.95/0.95,same-source-scaled:jabright
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d/f+2,148,true,1,1,1,1,0.075,1,idleW,1,1,1,1,default,jabright:0.98/0.98,feet-above-ground:0.08|same-source-scaled:jabright
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d/f+2,149,true,1,1,1,1,0.075,1,idleW,1,1,1,1,default,jabright:0.99/0.99|win:0.99/0.99,feet-above-ground:0.08|same-source-scaled:jabright/win
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d+1,134,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:1.06/1.06,same-source-scaled:jableft
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d+1,135,true,1,1,1,1,0.022,1,idleW,1,1,1,1,default,jableft:0.99/0.99,same-source-scaled:jableft
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d+1,136,true,1,1,1,1,0,1,idleW,1,1,1,1,default,jableft:0.99/0.99,same-source-scaled:jableft
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d+1,137,true,1,1,1,1,0.02,1,idleW,1,1,1,1,default,jableft:0.98/0.98,same-source-scaled:jableft
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d+1,138,true,1,1,1,1,0.019,1,idleW,1,1,1,1,default,jableft:0.99/0.99,same-source-scaled:jableft
toshiro-hitsugaya,Tōshirō Hitsugaya,cmd:d+1,139,true,1.765,1,1.765,1,0,1.765,idleW,1.765,1.765,1,1,default,jableft:0.95/0.95,too-wide:1.76x-idleW|high-area:1.76|same-source-scaled:jableft
